latin,myc
Kobresia_royleana,NM
Kobresia_schoenoides,NM
Koeleria_asiatica,AM
Koeleria_brevis,NM
Koeleria_luerssenii,NM
Koeleria_macrantha,AM
Koeleria_splendens,AM
Koeleria_vurilochensis,NM
Koelpinia_linearis,AM
Koelreuteria_bipinnata,NM
Koelreuteria_paniculata,AM
Kohautia_aspera,AM
Koilodepas_hainanense,AM
Kokia_kauaiensis,AM
Koompassia_malaccensis,NM
Kopsia_fruticosa,NM
Koyamacalia_maekawae,AM
Krameria_grayi,AM
Krameria_parvifolia,AM
Krameria_paucifolia,AM
Krascheninnikovia_ceratoides,AM
Krascheninnikovia_ceratoides_subsp._lanata,AM
Krigia_biflora,AM
Kumara_,AM
Kummerowia_striata,AM
Kunzea_capitata,EM
Kunzea_parvifolia,AM
Kupea_jonii,AM
Kupea_martinetugei,AM
Kurrimia_ceylanica,AM
Kyllinga_bulbosa,NA
Kyllingia_brevifolia,NM
Labichea_cassioides,AM
Labichea_punctata,AM
Lablab_purpureus,AM
Laburnum_anagyroides,AM
Lacandonia_brasiliana,AM
Lacandonia_schismatica,AM
Laccodiscus_ferrugineus,AM
Lachenalia_mutabilis,AM
Lachenalia_rubida,AM
Lachnoloma_lehmannii,NM
Lachnospermum_fasciculatum,AM
Lactuca,AM
Lactuca_biennis,AM
Lactuca_hirsuta,AM
Lactuca_indica,AM
Lactuca_olgae,AM
Lactuca_sativa,AM
Lactuca_sativa_var._crispa,AM
Lactuca_serriola,AM
Lactuca_sibirica,AM
Lactuca_tatarica,AM
Laetia_procera,AM
Lafoensia_pacari,AM
Lagarosiphon_major,AM
Lagarostrobos_franklinii,AM
Lagascea_mollis,AM
Lagenaria_siceraria,AM
Lagenocarpus,NM
Lagenocarpus_guianensis,AM
Lagenocarpus_rigidus,NM
Lagenophora_huegellii,AM
Lagenophora_stipitata,AM
Lagerstroemia_calyculata,AM
Lagerstroemia_subcostata,AM
Lagerstroemia_tomentosa,AM
Laggera_alata,AM
Laggera_pterodonta,AM
Lagochilus_ilicifolius,AM
Lagochilus_leiacanthus,AM
Lagotis_korolkowii,AM
Lagotis_stelleri,AM
Lagotis_uralensis,AM
Lagurus_ovatus,AM
Lallemantia_royleana,AM
Lamarckia_aurea,AM
Lamium_amplexicaule,AM
Lamium_galeobdolon_subsp._argentatum,AM
Lamium_purpureum,AM
Lamium_purpureum_,AM
Lamium_tomentosum,NM
Lamourouxia_rhinanthifolia,NM
Lampranthus_aurantiacus,NM
Lampranthus_spectabilis,NM
Lamprothamnus_zanguebaricus,AM
Landolphia_heudelotii,NM
Lannea_coromandelica,AM
Lannea_fruticosa,AM
Lannea_schimperi,AM
Lannea_triphylla,AM
Lannea_welwitschii,AM
Lansium_parasiticum,AM
Lapeirousia_anceps,AM
Laphangium_affine,AM
Laphangium_luteoalbum,AM
Laportea_,NM
Laportea_bulbifera,AM
Laportea_canadensis,AM
Lappula_marginata,AM
Lappula_myosotis,NM
Lappula_squarrosa,AM
Lapsana_communis,AM
Lapsana_communis_subgrandiflora,AM
Lapsana_communis_subintermedia,AM
Lapsanastrum_apogonoides,AM
Laretia_acaulis,AM
Larix,EM
Larix_czekanowskii,EM
Larix_decidua,EM
Larix_decidua_var._polonica,EM
Larix_eurolepis,EM
Larix_gmelinii,EM
Larix_gmelinii_var._olgensis,EM
Larix_griffithii,EM
Larix_Iyallii,EM
Larix_kaempferi_,EM
Larix_laricina,EM
Larix_lyallii,EM
Larix_occidentalis,EM
Larix_potaninii,EM
Larix_potaninii_var._chinensis,EM
Larix_sibirica,EM
Larrea_divaricata,AM
Larrea_tridentata,AM
Larsenianthus_careyanus,AM
Laser_trilobum,AM
Laserpitium_hispidum,AM
Lasia_spinosa,NM
Lasianthera_africana,AM
Lasianthus_batangensis,NM
Lasianthus_chinensis,AM
Lasianthus_hookeri,AM
Lasianthus_sikkimensis,AM
Lasianthus_verticillatus,AM
Lasiopetalum_bracteatum,AM
Lasiopetalum_floribundum,AM
Lasiurus_scindicus,AM
Lasthenia_californica_subcalifornica,AM
Lastreopsis_decomposita,AM
Lastreopsis_glabella,AM
Lastreopsis_hispida,AM
Lastreopsis_velutina,AM
Lathraea_squamaria,AM
Lathyrus_cyaneus,AM
Lathyrus_japonicus,AM
Lathyrus_japonicus_submaritimus,AM
Lathyrus_magellanicus,AM
Lathyrus_montanus,AM
Lathyrus_mulkak,AM
Lathyrus_ochroleucus,AM
Lathyrus_odoratus,AM
Lathyrus_palustris,AM
Lathyrus_pisiformis,AM
Lathyrus_quinquenervius,AM
Lathyrus_sativus,AM
Lathyrus_subandinus,AM
Lathyrus_tuberosus,AM
Lathyrus_vernus,AM
Launaea_procumbens,AM
Launaea_sarmentosa,AM
Launea_nudicaulis,AM
Laurelia_sempervirens,EM
Laureliopsis_philippiana,EM
Laurus_nobilis,AM
Lavandula_angustifolia,AM
Lavandula_latifolia,AM
Lavandula_pedunculata,AM
Lavatera_thuringiaca,AM
Lavatera_trimestris,NM
Lawrencella_davenportii,AM
Laxmannia_sessiliflora,AM
Leandra_dasytricha,AM
Leavenworthia_aurea,NM
Leavenworthia_exigua,NM
Leavenworthia_uniflora,NM
Lecanorchis_japonica,AM
Lecanorchis_javanica,ORC
Lechea_intermedia,EM
Lechea_mucronata,EM
Lechenaultia_biloba,AM
Lechenaultia_floribunda,AM
Lecomtedoxa_klaineana,AM
Lecythis_barnebyi,NM
Lecythis_chartacea,AM
Lecythis_idatimon,AM
Lecythis_parvifructa,AM
Lecythis_pisonis,AM
Lecythis_retusa,AM
Lecythis_zabucajo,AM
Ledebouria_revoluta,AM
Ledum_glandulosum,EM
Ledum_palustre_sdecumbens,EM
Ledum_palustre_subgroenlandicum,EM
Leea_compactiflora,AM
Leea_indica,AM
Leea_macrophylla,AM
Leersia_hexandra,AM
Leibnitzia_anandria,AM
Leiocarpa_brevicompta,AM
Leiocarpa_leptolepis,AM
Leiocarpa_supina,AM
Leiophyllum_buxifolium,NM
Leiospermum_racemosum,AM
Leiospora_bellidifolia,NM
Leiosporoceros_dussii,NM
Lemmaphyllum_microphyllum,AM
Lemna_aequinoctialis,NM
Lemna_gibba,NA
Lemna_minor,NM
Lemna_perpusilla,NM
Lemooria_burkittii,AM
Lens_culinaris,AM
Lens_culinaris_subculinaris,AM
Leonardoxa_africana,AM
Leonotis_nepetifolia,AM
Leontodon_caucasicus,AM
Leontodon_hispidus,AM
Leontodon_hispidus_sdanubialis,AM
Leontodon_hispidus_shispidus,AM
Leontopodium,AM
Leontopodium_leontopodium,AM
Leontopodium_nivale_subalpinum,AM
Leontopodium_ochroleucum,AM
Leonurus_japonicus,AM
Leonurus_sibiricus,NA
Leopoldia_caucasica,AM
Leopoldia_comosa,AM
Leopoldinia_pulchra,NM
Lepechinia_chamaedryoides,EM
Lepechinia_meyenii,AM
Lepechiniella_seravschanica,NM
Lepidium_alyssoides,NM
Lepidium_aucheri,NM
Lepidium_auriculatum,NM
Lepidium_bidentatum,AM
Lepidium_campestre,NM
Lepidium_cartilagineum,NM
Lepidium_catapycnon,NM
Lepidium_coronopifolium,NM
Lepidium_coronopus,NM
Lepidium_densiflorum,NM
Lepidium_flavum,NM
Lepidium_foliosum,NM
Lepidium_fremontii,NM
Lepidium_genistoides,NM
Lepidium_graminifolium,NM
Lepidium_heterophyllum,NM
Lepidium_hirtum,NM
Lepidium_integrifolium,NM
Lepidium_latifolium,NM
Lepidium_montanum,NM
Lepidium_papillosum,AM
Lepidium_perfoliatum,NM
Lepidium_persicum,NM
Lepidium_phlebopetalum,NM
Lepidium_pholidogynum,NM
Lepidium_pinnatifidum,NM
Lepidium_ramosissimum,NM
Lepidium_rotundum,NM
Lepidium_serra,NM
Lepidium_songaricum,NM
Lepidium_vesicarium,NM
Lepidobolus_preissianus,AM
Lepidobotrys_staudtii,AM
Lepidogrammitis_rostrata,AM
Lepidomicrosorium_hymenodes,AM
Lepidospartum_squamatum,AM
Lepidosperma_australe,AM
Lepidosperma_gracile,AM
Lepidosperma_laterale,NM
Lepidosperma_perteres,AM
Lepidosperma_viscidum,NM
Lepidothamnus_intermedius,AM
Lepidozamia_hopei,AM
Lepidozamia_hopei_,AM
Lepilaena_bilocularis,NM
Lepisanthes_rubiginosa,AM
Lepisanthes_senegalensis,AM
Lepisorus_contortus,AM
Lepisorus_macrosphaerus,AM
Lepisorus_nudus,AM
Lepisorus_scolopendrium,AM
Leptadenia_reticulata,AM
Leptaleum_filifolium,NM
Leptaulus_daphnoides,AM
Leptocarpus,NM
Leptocarpus_spathaceus,NM
Leptochilus_decurrens,AM
Leptochloa_chinensis,NM
Leptochloa_mucronata,AM
Leptochloa_neesii,AM
Leptodermis_oblonga,AM
Leptolaena_,AM
Leptolaena_multiflora,AM
Leptolepia_novae-zelandiae,AM
Leptonychia_echinocarpa,AM
Leptonychia_pallida,AM
Leptopteris_hymenophylloides,AM
Leptospermum_juniperinum,EM
Leptospermum_lanigerum,EM
Leptospermum_myrsinoides,AM
Leptospermum_nitidum,EM
Leptospermum_polygalifolium,EM
Lepturus_repens,AM
Lespedeza_bicolor,AM
Lespedeza_buergeri,AM
Lespedeza_capitata,AM
Lespedeza_cuneata,AM
Lespedeza_cyrtobotrya,AM
Lespedeza_juncea,AM
Lespedeza_sericea,AM
Lespedeza_thunbergii,AM
Lesquerella_argyraea,NM
Lessingia_ramulosa,AM
Lessingianthus_mollissimus,AM
Leucadendron_laureolum,NM
Leucaena_leucocephala,AM
Leucanthemopsis_alpina,AM
Leucanthemum_sibiricum,AM
Leucas_biflora,AM
Leucas_cephalotes,AM
Leucas_diffusa,AM
Leucas_martinicensis,NM
Leucas_wightiana,AM
Leuceria_achillaeifolia,NM
Leucochrysum_albicans,EM
Leucocrinum_montanum,NM
Leucojum_aestivum,AM
Leucojum_vernum,AM
Leucophyta_brownii,AM
Leucopogon_clelandii,EM
Leucopogon_ericoides,EM
Leucopogon_fraseri,EM
Leucopogon_juniperinus,AM
Leucopogon_parviflorus,EM
Leucopogon_verticillatus,EM
Leucopogon_virgatus,EM
Leucospermum_parile,NM
Leucospora_multifida,AM
Leucothoe_davisiae,EM
Leucothoe_fontanesiana,EM
Leucothoe_grayana,EM
Leucothrinax_morrisii,AM
Leymus_akmolinensis,AM
Leymus_arenarius_,NM
Leymus_chinensis,AM
Leymus_cinereus,AM
Leymus_condensatus,AM
Leymus_multicaulis,AM
Leymus_paboanus,AM
Leymus_racemosus,AM
Leysera_gnaphalodes,AM
Liatris_,NM
Liatris_laevigata,AM
Liatris_punctata,AM
Liatris_pycnostachya,AM
Liatris_spicata,AM
Libertia_ixioides,AM
Libocedrus_bidwillii,AM
Libocedrus_plumosa,AM
Licania,AM
Licania_,AM
Licania_apetala,AM
Licania_heteromorpha,AM
Licania_laxiflora,AM
Licania_pallida,AM
Licania_platypus,AM
Licania_tomentosa,AM
Licaria,AM
Licaria_aurea,AM
Licaria_triandra,AM
Ligeria_digitaliflora,AM
Ligularia_alpigena,AM
Ligularia_sibirica,AM
Ligularia_thomsonii,AM
Ligusticum_mutellinoides,AM
Ligustrum_japonicum,AM
Ligustrum_lucidum,AM
Ligustrum_nepalense,AM
Ligustrum_obtusifolium,NM
Ligustrum_sinense,AM
Ligustrum_vulgare,AM
Lilaeopsis_lacustris,AM
Lilium_auratum,AM
Lilium_bulbiferum,AM
Lilium_debile,AM
Lilium_lancifolium,AM
Lilium_ledebourii,AM
Lilium_leichtlinii_var._maximowiczii,AM
Lilium_martagon,AM
Lilium_medeoloides,AM
Lilium_monadelphum,AM
Lilium_speciosum,AM
Limeum_aethiopicum,NM
Limnobium_x_variegatum,AM
Limnophila_indica,NA
Limnophyton_obtusifolium,AM
Limodorum,ORC
Limodorum_abortivum,ORC
Limodorum_trabutianum,ORC
Limonia_acidissima,AM
Limonium_carolinianum,AM
Limonium_gmelinii,AM
Limonium_otolepis,AM
Limonium_peregrinum,NM
Limonium_suffruticosum,NM
Limosella_aquatica,NM
Limosella_australis,AM
Linanthus_androsaceus,AM
Linanthus_liniflorus,AM
Linanthus_parviflorus,AM
Linaria_alpina,AM
Linaria_genistifolia,AM
Linaria_meyeri,NM
Linaria_pedicellata,AM
Linaria_pelisseriana,AM
Lindenbergia_philippensis,AM
Lindera_aggregata,AM
Lindera_benzoin,AM
Lindera_chienii,AM
Lindera_chunii,NM
Lindera_communis,AM
Lindera_latifolia,AM
Lindera_metcalfiana,NM
Lindera_neesiana,AM
Lindera_obtusiloba,AM
Lindera_praecox,AM
Lindera_reflexa,AM
Lindernia_anagallis,AM
Lindernia_antipoda,NA
Lindernia_ciliata,NM
Lindernia_crustacea,AM
Lindernia_dubia,AM
Lindernia_parviflora,NA
Lindernia_procumbens,AM
Lindsaea_divaricata,AM
Lindsaea_ensifolia,AM
Lindsaea_javanensis,AM
Lindsaea_linearis,AM
Lindsaea_odorata,AM
Lindsaea_taeniata,AM
Lindsaea_trichomanoides,AM
Lindsaya_cultrata,AM
Linnaea_borealis,AM
Linnaea_borealis_var._americana,AM
Linnea,AM
Linum_altaicum,AM
Linum_austriacum,AM
Linum_bienne,AM
Linum_grandiflorum,AM
Linum_hypericifolium,AM
Linum_lewisii,AM
Linum_macrorhizum,AM
Linum_strictum,AM
Linum_trigynum,AM
Linum_usitatissimum,AM
Liparis_loeselii,ORC
Liparis_nervosa,AM
Lipocarpha_squarrosa,AM
Lipochaeta_connata,AM
Lippia_,AM
Lippia_elegans,AM
Lippia_graveolens,AM
Lippia_turbinata,AM
Liquidambar_formosa,AM
Liquidambar_styraciflua,AM
Liriodendron_chinense,AM
Liriodendron_tulipifera,AM
Liriodendron_x_chinense,AM
Liriope_muscari,AM
Listera,AM
Lithocarpus,EM
Lithocarpus_,EM
Lithocarpus_amygdalifolius,EM
Lithocarpus_brevicaudatus,EM
Lithocarpus_chintungensis,EM
Lithocarpus_dealbatus,EM
Lithocarpus_fenzelianus,EM
Lithocarpus_henryi,AM
Lithocarpus_litseifolius,AM
Lithocarpus_nieuwenhuisii,EM
Lithocarpus_pusillus,EM
Lithocarpus_sundaicus,EM
Lithocarpus_truncatus,AM
Lithospermum_ruderale,NM
Lithospermum_zollingeri,AM
Lithraea__molleoides,AM
Lithraea_molleoides,AM
Litothamnus_nitidus,AM
Litsea,AM
Litsea_,AM
Litsea_acuminata,AM
Litsea_bindoniana,AM
Litsea_breviumbellata,AM
Litsea_coreana,AM
Litsea_cubeba,AM
Litsea_dilleniifolia,AM
Litsea_glutinosa,AM
Litsea_hypophaea,AM
Litsea_liyuyingii,AM
Litsea_monopetala,AM
Litsea_panamanja,AM
Litsea_pungens,AM
Litsea_salicifolia,AM
Litsea_stocksii,AM
Litsea_verticillata,NM
Litsea_x_baviensis,AM
Litsea_x_verticillata,AM
Littorella_uniflora,AM
Litwinowia_tenuissima,NM
Livistona_chinensis,AM
Livistona_humilis,AM
Livistonia_humilis,AM
Loasa_bergii,NM
Lobelia,AM
Lobelia_,AM
Lobelia_cardinalis,AM
Lobelia_coronopifolia,AM
Lobelia_dentata,ORC
Lobelia_dortmanna,AM
Lobelia_erinus,AM
Lobelia_gibbosa,ORC
Lobelia_inflata,AM
Lobelia_kalmii,AM
Lobelia_nummularia,AM
Lobelia_perpusilla,AM
Lobelia_siphilitica,AM
Lobelia_tenuior,AM
Lobelia_urens,AM
Lobelia_yuccoides,AM
Lobostemon_fruticosus,AM
Lobularia_canariensis,NM
Lobularia_lybica,NM
Logania_spermacocea,AM
Loiseleuria_procumbens,EM
Loliolum_subulatum,AM
Lolium,AM
Lolium_multiflorum,AM
Lolium_perenne,AM
Lolium_rigidum,AM
Lomandra_filiformis,NM
Lomandra_juncea,NM
Lomandra_longifolia,NM
Lomandra_maritima,AM
Lomandra_multiflora_subdura,AM
Lomandra_tropica,AM
Lomariopsis_spectabilis,AM
Lomatia_dentata,AM
Lomatia_ferruginea,NM
Lomatia_fraxinifolia,NM
Lomatia_hirsuta,NM
Lomelosia_caucasica,AM
Lonchocarpus_campestris,AM
Lonchocarpus_laxiflorus,AM
Lonicera,AM
Lonicera_,AM
Lonicera_bracteolaris,AM
Lonicera_caerulea,AM
Lonicera_caerulea_subaltaica,AM
Lonicera_canadensis,AM
Lonicera_caprifolium,AM
Lonicera_coerulea,AM
Lonicera_fragrantissima,AM
Lonicera_hispida,AM
Lonicera_implexa,AM
Lonicera_involucrata,AM
Lonicera_japonica,AM
Lonicera_korolkowii,AM
Lonicera_maackii,AM
Lonicera_microphylla,AM
Lonicera_nummulariifolia,AM
Lonicera_periclymenum,AM
Lonicera_ruprechtiana,AM
Lonicera_tatarica_var._morrowii,AM
Lonicera_webbiana,AM
Lonicera_xylosteum,AM
Lophira_alata,AM
Lophocereus_schottii,AM
Lopholepis_ornithocephala,AM
Lophopetalum_arnhemicum,AM
Lophopogon_tridentatus,NM
Lophosoria_quadripinnata,AM
Lophostemon_confertus,EM
Lophostemon_lactzjluus,EM
Lophostemon_suaveolens_,EM
Loreya_mespiloides,AM
Loropetalum_chinense,EM
Lotononis_involucrata,NM
Lotus_frondosus,AM
Lotus_glaber,AM
Lotus_halophilus,AM
Lotus_ornithopodioides,NM
Lotus_pedunculatus,AM
Lotus_tenuis,AM
Lotus_uliginosus,AM
Lovoa_trichilioides,AM
Loxogramme_ensiformis,AM
Loxogramme_salicifolia,AM
Loxogramme_saziran,NM
Ludia_glaucocarpa,AM
Ludisia_discolor,ORC
Ludwigia,AM
Ludwigia_adscendens,AM
Ludwigia_decurrens,AM
Ludwigia_octovalvis,NM
Ludwigia_ovalis,NM
Ludwigia_palustris,AM
Ludwigia_peploides,NM
Ludwigia_prostrata,AM
Luehea_,AM
Luehea_candicans,AM
Luehea_divaricata,AM
Luehea_grandiflora,AM
Luehea_seemannii,AM
Lueheopsis_rosea,AM
Lueheopsis_rugosa,AM
Luetkea_pectinata,NM
Luffa_cylindrica,AM
Lumnitzera_racemosa,NA
Lunaria_annua,NM
Lunaria_rediviva,AM
Lunularia_cruciata,AM
Lupinus_arcticus,NM
Lupinus_luteus,AM
Lupinus_mutabilis,AM
Lupinus_parviflorus,NM
Luzula_alpinopilosa,AM
Luzula_banksiana,NM
Luzula_confusa,NM
Luzula_hawaiiensis,AM
Luzula_leptophylla,NM
Luzula_meridionalis,NM
Luzula_multiflora_subsibirica,NM
Luzula_pallescens,NM
Luzula_parviflora,NM
Luzula_pumila,AM
Luzula_racemosa,AM
Luzula_rufa,NM
Luzula_silvatica,NM
Luzula_spicata_,AM
Luzula_stenophylla,NM
Luzula_sylvatica,NM
Luzula_traversii,NM
Lyallia_kerguelensis,NM
Lychnis_senno,NM
Lycium_barbarum,AM
Lycium_chinense,AM
Lycium_fremontii,AM
Lycium_sandwicense,AM
Lycopersicon_esculentum,AM
Lycopodiastrum_casuarinoides,AM
Lycopodiella_lateralis,AM
Lycopodioides_apoda,AM
Lycopodium_,AM
Lycopodium_alpinum,AM
Lycopodium_casuarinoides,AM
Lycopodium_japonicum,AM
Lycopodium_lagopus,AM
Lycopodium_obscurum,NM
Lycopodium_thyoides,NM
Lycopodium_volubile,AM
Lycopus_americanus,AM
Lycopus_uniflorus,AM
Lycoris_radiata,AM
Lygeum_spartum,AM
Lyginia_barbata,AM
Lygodesmia_juncea,AM
Lygodium_conforme,AM
Lygodium_flexuosum,AM
Lygodium_japonicum,AM
Lygodium_microphyllum,AM
Lyrocarpa_coulteri,NM
Lysichiton_camtschatcensis,NM
Lysichitum_americanum,NM
Lysiloma_candida,AM
Lysiloma_latisiliquum,AM
Lysimachia_christinae,AM
Lysimachia_ciliata,AM
Lysimachia_clethroides,AM
Lysimachia_congestiflora,AM
Lysimachia_fortunei,AM
Lysimachia_japonica,AM
Lysimachia_klattiana,AM
Lysimachia_linum-stellatum,AM
Lysimachia_lobelioides,AM
Lysimachia_maritima,AM
Lysimachia_mauritiana,AM
Lysimachia_punctata,AM
Lysimachia_quadrifolia,AM
Lysimachia_terrestris,AM
Lysimachia_thyrsiflora_,NM
Lysimachia_vulgaris,AM
Lysinema_ciliatum,EM
Lysionotus_pauciflorus,AM
Lythrum_alatum,AM
Lythrum_hyssopifolia,NM
Lythrum_maritimum,AM
Maasia_glauca,AM
Maasia_sumatrana,AM
Mabea_caudata,AM
Macadamia_ternifolia,AM
Macairea_rufescens,AM
Macaranga_denticulata,AM
Macaranga_gigantea,AM
Macaranga_indica,AM
Macaranga_kurzii,AM
Macaranga_monandra,AM
Macaranga_motleyana,AM
Macaranga_peltata,AM
Macaranga_sampsonii,AM
Macaranga_spinosa,AM
Macaranga_tanarius,AM
Macaranga_x_sampsonii,AM
Machaerina_angustifolia,NM
Machaerina_glomerata,AM
Machaerina_huttonii,NM
Machaerina_mariscoides,AM
Machaerina_tenax,NM
Machaerium_acutifolium,NM
Machaerium_nyctitans,AM
Machaerium_stipitatum,AM
Machilus_breviflora,AM
Machilus_chekiangensis,AM
Machilus_chinensis,NM
Machilus_gamblei,AM
Machilus_japonica_var._kusanoi,AM
Machilus_kingii,AM
Machilus_kwangtungensis,AM
Machilus_leptophylla,AM
Machilus_oculodracontis,AM
Machilus_phoenicis,AM
Machilus_robusta,AM
Machilus_tenuipilis,AM
Machilus_thunbergii,AM
Machilus_velutina,AM
Machilus_x_kwangtungensis,AM
Macleaya_cordata,AM
Maclura_cochinchinensis,AM
Maclura_tinctoria,AM
Maclura_tricuspidata,AM
Macrolobium,AM
Macrolobium_,AM
Macrolobium_bifolium,AM
Macrolobium_limbatum,EM
Macrolobium_rigidum,AM
Macrolobium_sp,AM
Macrolobium_suaveolens,AM
Macropanax_dispermus,AM
Macropanax_undulatus,AM
Macroptilium_atropurpureum,AM
Macroptilium_lathyroides,AM
Macrothelypteris_torresiana,AM
Macrotyloma_uniflorum,AM
Macrozamia_riedlei,AM
Madhuca,AM
Madhuca_fulva,NM
Madhuca_longifolia,NA
Madhuca_longifolia_var._latifolia,AM
Madhuca_pallida,AM
Madhuca_pasquieri,AM
Madhuca_sericea,AM
Maerua_angolensis,AM
Maerua_oblongifolia,AM
Maesa_indica,AM
Maesa_japonica,AM
Maesa_salicifolia,NM
Maesobotrya_barteri,AM
Maesobotrya_klaineana,AM
Maesobotrya_staudtii,AM
Maesopsis_eminii,AM
Magnistipula_glaberrima,AM
Magnolia_acuminata,EM
Magnolia_amoena,AM
Magnolia_balansae,AM
Magnolia_champaca,NA
Magnolia_compressa,AM
Magnolia_dandyi,AM
Magnolia_denudata,AM
Magnolia_ernestii,AM
Magnolia_fordiana,AM
Magnolia_fraseri,EM
Magnolia_fulva,AM
Magnolia_grandiflora,AM
Magnolia_henryi,AM
Magnolia_insignis,AM
Magnolia_kobus,AM
Magnolia_liliiflora,AM
Magnolia_macclurei,AM
Magnolia_maudiae,AM
Magnolia_obovata,AM
Magnolia_odora,AM
Magnolia_officinalis,AM
Magnolia_opipara,AM
Magnolia_ovata,NM
Magnolia_sieboldii,AM
Magnolia_sieboldii_subjaponica,AM
Magnolia_soulangeana,AM
Magnolia_tripetala,AM
Magnolia_virginiana,AM
Magnolia_x_grandiflora,AM
Magnolia_yuyuanensis,AM
Mahonia_fortunei,AM
Mahonia_japonica,AM
Maianthemum_canadense,AM
Maianthemum_dilatatum,AM
Maianthemum_japonicum,AM
Maianthemum_racemosum,AM
Majanthemum_bifolium,AM
Malachra_alceifolia,AM
Malcolmia_africana,NM
Malcolmia_boissieriana,NM
Malcolmia_chia,NM
Malcolmia_crenulata,NM
Malcolmia_flexuosa,NM
Malcolmia_grandiflora,NM
Malcolmia_lacera,NM
Malcolmia_littorea,NM
Malcolmia_maritima,NM
Malcolmia_orsiniana,AM
Malcolmia_ramosissima,NM
Malcolmia_turkestanica,NM
Malleastrum_Manenense,AM
Mallotus_apelta,AM
Mallotus_japonicus,AM
Mallotus_mollissimus,EM
Mallotus_paniculatus,AM
Mallotus_peltatus,AM
Mallotus_philippensis,AM
Malpighia_coccigera,NM
Malpighia_glabra,AM
Malus_asiatica,AM
Malus_dasyphylla,AM
Malus_domestica,AM
Malus_halliana,AM
Malus_mandshurica,NM
Malus_micromalus,AM
Malus_niedzwetzkyana,AM
Malus_orientalis,EM
Malus_prunifolia,AM
Malus_pumila,AM
Malva_cathayensis,AM
Malva_parviflora,AM
Malva_pusilla,AM
Malva_verticillata,AM
Malvaviscus_arboreus,AM
Mamillaria_elongata,NM
Mammea_africana,AM
Mammea_americana,AM
Mammillaria_,AM
Mammillaria_carnea,AM
Mammillaria_dioica,AM
Mammillaria_lanata,NM
Mammillaria_prolifera,NM
Mandevilla_sanderi,AM
Manekia_naranjoana,AM
Mangifera,AM
Mangifera_,AM
Mangifera_caloneura,AM
Mangifera_zeylanica,AM
Manglietia_paruicula,AM
Manihot_carthaginensis_subglaziovii,NM
Manihot_esculenta,AM
Manilkara,AM
Manilkara_,AM
Manilkara_bidentata,AM
Manilkara_hexandra,AM
Manilkara_sulcata,AM
Manilkara_zapota,AM
Manisuris_myuros,NA
Manochlamys_albicans,NM
Mansonia_gagei,AM
Manulea_tomentosa,NM
Maprounea_membranacea,AM
Maranta_arundinacea,AM
Maranta_leuconeura,NM
Maranthes_corymbosa,AM
Maranthes_glabra,AM
Marattia,AM
Marattia_laevis,AM
Marcetia,AM
Markhamia_stipulata,AM
Markhamia_zanzibarica,AM
Marlierea_macrophylla,AM
Marlierea_schomburgkiana,AM
Marmaroxylon_racemosum,AM
Marquesia_excelsa,EM
Marquesia_macroura,EM
Marrubium_leonuroides,AM
Marsdenia_tomentosa,AM
Marsilea_,NM
Marsippospermum_gracile,AM
Marsypianthes_chamaedrys,AM
Martynia_annua,AM
Massularia_acuminata,AM
Mastixia_tetrandra,AM
Mastixia_trichotoma,AM
Matayba_apetala,AM
Matayba_guianensis,AM
Matayba_macrostylis,AM
Matricaria_chamomilla,AM
Matricaria_discoidea,AM
Matricaria_matricarioides,AM
Matteuccia_struthiopteris,AM
Matthiola_arabica,NM
Matthiola_chenopodiifolia,NM
Matthiola_chorassanica,NM
Matthiola_farinosa,NM
Matthiola_flavida,NM
Matthiola_fruticulosa,NM
Matthiola_longipetala,AM
Matthiola_longipetala_subbicornis,NM
Matthiola_lunata,NM
Matthiola_ovatifolia,NM
Matthiola_parviflora,NM
Matthiola_robusta,NM
Matthiola_sinuata,NM
Matthiola_tricuspidata,AM
Maxonia_apiifolia,AM
Maytenus_,AM
Maytenus_boaria,AM
Maytenus_chubutensis,AM
Maytenus_disticha,AM
Maytenus_guyanensis,AM
Maytenus_magellanica,AM
Maytenus_phyllanthoides,AM
Mazus_miquelii,AM
Mecardonia_procumbens,AM
Mecodium_blumeanum,AM
Medeola_virginiana,AM
Medicago_denticulata,AM
Medicago_falcata,AM
Medicago_halophila,AM
Medicago_littoralis,AM
Medicago_lupulina,AM
Medicago_medicaginoides,AM
Medicago_platycarpa,AM
Medicago_polymorpha,AM
Medicago_sativa,AM
Medicago_sativa_subvaria,AM
Medusagyne_oppositifolia,AM
Meehania_urticifolia,AM
Megacarpaea_megalocarpa,NM
Megaceros_,AM
Megaceros_flagellaris,NM
Megaceros_leptohymenius,AM
Megaceros_pelludicus,AM
Megalastrum_andicola,AM
Meineckia_websteri,AM
Meisteria_cernua,AM
Melaleuca,EM
Melaleuca_argentea,EM
Melaleuca_cornucopiae,AM
Melaleuca_decussata,EM
Melaleuca_lateritia,AM
Melaleuca_leuropoma,AM
Melaleuca_nervosa,AM
Melaleuca_pancheri,EM
Melaleuca_scabra,AM
Melaleuca_systena,AM
Melaleuca_viridiflora,AM
Melaleuca_viridzjlora,AM
Melampyrum_arvense,NM
Melampyrum_cristatum,NM
Melampyrum_japonicum,AM
Melampyrum_lineare,NM
Melampyrum_nemorosum,EM
Melampyrum_roseum,AM
Melanocenchris_monoica,AM
Melasphaerula_ramosa,AM
